days,region,temperature,rainfall,daylight,weeks
2016-03-13,Uiseong,2.8,0,0,12
2016-03-14,Sinan,4.8,0,8,12
2016-03-14,Goheung,5,0,10,12
2016-03-14,Gochang,3,0,5,12
2016-03-14,Andong,3.2,0,10,12
2016-03-14,Uiseong,2.2,0,9,12
2016-03-15,Sinan,5.9,0,10,12
2016-03-15,Goheung,5,0,10,12
2016-03-15,Gochang,4.9,0,10,12
2016-03-15,Andong,5.6,0,10,12
2016-03-15,Uiseong,4.5,0,9,12
2016-03-16,Sinan,8.5,0,9,12
2016-03-16,Goheung,8.2,0,9,12
2016-03-16,Gochang,8.4,0,9,12
2016-03-16,Andong,9.1,0,9,12
2016-03-16,Uiseong,7.4,0,9,12
2016-03-17,Sinan,10.4,0,8,12
2016-03-17,Goheung,9.9,0.5,9,12
2016-03-17,Gochang,11.7,0,9,12
2016-03-17,Andong,10.3,0,10,12
2016-03-17,Uiseong,9.2,0,9,12
2016-03-18,Sinan,8.9,19.2,3,12
2016-03-18,Goheung,11.1,15.9,0,12
2016-03-18,Gochang,11.7,18.5,0,12
2016-03-18,Andong,9.6,6,0,12
2016-03-18,Uiseong,9.9,8,0,12
2016-03-19,Sinan,6.8,0,6,12
2016-03-19,Goheung,13,0,10,12
2016-03-19,Gochang,9.4,0,10,12
2016-03-19,Andong,11.2,0,7,12
2016-03-19,Uiseong,11.3,0,7,12
2016-03-20,Sinan,6.7,0,10,13
2016-03-20,Goheung,9.1,0,5,13
2016-03-20,Gochang,6.8,0,11,13
2016-03-20,Andong,7.8,0,5,13
2016-03-20,Uiseong,7.1,0,2,13
2016-03-21,Sinan,7.1,0,11,13
2016-03-21,Goheung,8.5,0,9,13
2016-03-21,Gochang,7.2,0,11,13
2016-03-21,Andong,8.6,0,10,13
2016-03-21,Uiseong,7.9,0,10,13
2016-03-22,Sinan,7.9,0,11,13
2016-03-22,Goheung,9.3,0,11,13
2016-03-22,Gochang,7.6,0,11,13
2016-03-22,Andong,10.7,0,10,13
2016-03-22,Uiseong,9.1,0,10,13
2016-03-23,Sinan,6.5,0,7,13
2016-03-23,Goheung,9,0,7,13
2016-03-23,Gochang,7.2,0,9,13
2016-03-23,Andong,8.7,0,6,13
2016-03-23,Uiseong,9.3,0,5,13
2016-03-24,Sinan,5.4,0,10,13
2016-03-24,Goheung,7.1,0,9,13
2016-03-24,Gochang,5,0,10,13
2016-03-24,Andong,6.3,0,9,13
2016-03-24,Uiseong,7,0.2,7,13
2016-03-25,Sinan,5.7,0,11,13
2016-03-25,Goheung,6,0,3,13
2016-03-25,Gochang,5,0,11,13
2016-03-25,Andong,5.6,0,5,13
2016-03-25,Uiseong,5.1,0,2,13
2016-03-26,Sinan,6.1,0,11,13
2016-03-26,Goheung,5.2,0,10,13
2016-03-26,Gochang,4.2,0,9,13
2016-03-26,Andong,6.7,0,8,13
2016-03-26,Uiseong,6.2,0,8,13
2016-03-27,Sinan,7.3,0,11,14
2016-03-27,Goheung,7.5,0,11,14
2016-03-27,Gochang,5.7,0,11,14
2016-03-27,Andong,7.1,0,10,14
2016-03-27,Uiseong,6.1,0,10,14
2016-03-28,Sinan,9.7,0,11,14
2016-03-28,Goheung,8.8,0,11,14
2016-03-28,Gochang,8.8,0,11,14
2016-03-28,Andong,8.9,0,12,14
2016-03-28,Uiseong,7,0,11,14
2016-03-29,Sinan,9.2,0,1,14
2016-03-29,Goheung,11.4,0,2,14
2016-03-29,Gochang,13.2,0,3,14
2016-03-29,Andong,12.3,0,10,14
2016-03-29,Uiseong,10.2,0,7,14
2016-03-30,Sinan,9.8,0,9,14
2016-03-30,Goheung,12.7,0,10,14
2016-03-30,Gochang,13.5,0,11,14
2016-03-30,Andong,13.7,0,11,14
2016-03-30,Uiseong,11.7,0,11,14
2016-03-31,Sinan,10.8,0,5,14
2016-03-31,Goheung,11.6,0,2,14
2016-03-31,Gochang,12.5,0,6,14
2016-03-31,Andong,11.9,0,7,14
2016-03-31,Uiseong,10.1,0,6,14
2016-04-01,Sinan,7.9,0,10,14
2016-04-01,Goheung,13.7,0,10,14
2016-04-01,Gochang,12.6,0,11,14
2016-04-01,Andong,13.4,0,12,14
2016-04-01,Uiseong,12.4,0,10,14
2016-04-02,Sinan,11,0,3,14
2016-04-02,Goheung,13.2,0,7,14
2016-04-02,Gochang,14.6,0,8,14
2016-04-02,Andong,15.3,0,10,14
2016-04-02,Uiseong,13.8,0,8,14
2016-04-03,Sinan,9.7,0,0,15
2016-04-03,Goheung,13.6,23.3,0,15
2016-04-03,Gochang,13.4,0.4,0,15
2016-04-03,Andong,11.7,9.4,0,15
2016-04-03,Uiseong,11.5,14,0,15
2016-04-04,Sinan,8.8,0,11,15
2016-04-04,Goheung,11.7,3.8,0,15
2016-04-04,Gochang,12.1,0.5,4,15
2016-04-04,Andong,10.6,1.3,4,15
2016-04-04,Uiseong,10,2,1,15
2016-04-05,Sinan,9.6,0,8,15
2016-04-05,Goheung,11.8,0,7,15
2016-04-05,Gochang,10.1,0,9,15
2016-04-05,Andong,13,0,10,15
2016-04-05,Uiseong,11.4,0,10,15
2016-04-06,Sinan,9.1,22.8,0,15
2016-04-06,Goheung,11.2,15.3,2,15
2016-04-06,Gochang,12.4,44.5,3,15
2016-04-06,Andong,13.5,4.3,8,15
2016-04-06,Uiseong,12.5,7,7,15
2016-04-07,Sinan,9.1,7.5,3,15
2016-04-07,Goheung,13.1,18.6,3,15
2016-04-07,Gochang,11.8,16.5,2,15
2016-04-07,Andong,12.9,23.8,4,15
2016-04-07,Uiseong,12,32,2,15
2016-04-08,Sinan,8,0,3,15
2016-04-08,Goheung,15,0,8,15
2016-04-08,Gochang,12.6,0,7,15
2016-04-08,Andong,15.5,0,11,15
2016-04-08,Uiseong,13.4,0,10,15
2016-04-09,Sinan,9.2,0,10,15
2016-04-09,Goheung,15.4,0,10,15
2016-04-09,Gochang,13.6,0,10,15
2016-04-09,Andong,16.8,0,9,15
2016-04-09,Uiseong,14.9,0,9,15
2016-04-10,Sinan,10.8,0,11,16
2016-04-10,Goheung,13.3,0,10,16
2016-04-10,Gochang,14.7,0,10,16
2016-04-10,Andong,13.3,1.1,10,16
2016-04-10,Uiseong,13.4,0.5,8,16
2016-04-11,Sinan,9.9,0,9,16
2016-04-11,Goheung,11.1,0,4,16
2016-04-11,Gochang,13.2,0,8,16
2016-04-11,Andong,9,0,7,16
2016-04-11,Uiseong,9.7,0,6,16
2016-04-12,Sinan,11.3,2.8,6,16
2016-04-12,Goheung,11.4,10.8,5,16
2016-04-12,Gochang,15.7,0.5,10,16
2016-04-12,Andong,11.9,0,11,16
2016-04-12,Uiseong,10.6,0,10,16
2016-04-13,Sinan,11.5,5.1,0,16
2016-04-13,Goheung,14.9,28.3,1,16
2016-04-13,Gochang,16,6.5,1,16
2016-04-13,Andong,12,17.4,0,16
2016-04-13,Uiseong,13,18.5,0,16
2016-04-14,Sinan,8.5,0,0,16
2016-04-14,Goheung,16.8,0,11,16
2016-04-14,Gochang,13.3,0,3,16
2016-04-14,Andong,15.7,0,8,16
2016-04-14,Uiseong,16.1,0,10,16
2016-04-15,Sinan,10.5,0,10,16
2016-04-15,Goheung,12.3,0,11,16
2016-04-15,Gochang,14.8,0,11,16
2016-04-15,Andong,14.7,0,12,16
2016-04-15,Uiseong,13.2,0,11,16
2016-04-16,Sinan,12.8,27.8,0,16
2016-04-16,Goheung,14.4,56.7,0,16
2016-04-16,Gochang,16.4,39.5,0,16
2016-04-16,Andong,14.6,5.8,5,16
2016-04-16,Uiseong,14.6,4,5,16
2016-04-17,Sinan,10.7,0,9,17
2016-04-17,Goheung,13.2,2.3,8,17
2016-04-17,Gochang,11.9,1.5,6,17
2016-04-17,Andong,13.3,7.6,9,17
2016-04-17,Uiseong,14.3,7.5,9,17
2016-04-18,Sinan,12.4,0,10,17
2016-04-18,Goheung,13.2,0,8,17
2016-04-18,Gochang,12.3,0,3,17
2016-04-18,Andong,13.3,1.2,10,17
2016-04-18,Uiseong,13.9,0.1,9,17
2016-04-19,Sinan,10.7,0,11,17
2016-04-19,Goheung,13.4,0,11,17
2016-04-19,Gochang,11.7,0,11,17
2016-04-19,Andong,12.5,0,12,17
2016-04-19,Uiseong,12.1,0,11,17
2016-04-20,Sinan,12.1,17.6,1,17
2016-04-20,Goheung,13.5,0,7,17
2016-04-20,Gochang,15.6,1.5,3,17
2016-04-20,Andong,13.2,0,6,17
2016-04-20,Uiseong,13,0,5,17
2016-04-21,Sinan,11,34.4,0,17
2016-04-21,Goheung,16.5,32.2,0,17
2016-04-21,Gochang,14.2,24.5,0,17
2016-04-21,Andong,13.5,30.8,2,17
2016-04-21,Uiseong,13.5,30.5,1,17
2016-04-22,Sinan,11.1,0,4,17
2016-04-22,Goheung,17.1,0,10,17
2016-04-22,Gochang,17.2,0,10,17
2016-04-22,Andong,18,0,10,17
2016-04-22,Uiseong,17,0,9,17
2016-04-23,Sinan,11,0,0,17
2016-04-23,Goheung,15.6,0,0,17
2016-04-23,Gochang,14.7,0,2,17
2016-04-23,Andong,16.2,0,4,17
2016-04-23,Uiseong,16,0,3,17
2016-04-24,Sinan,12.6,0,11,18
2016-04-24,Goheung,14.4,0,10,18
2016-04-24,Gochang,14.2,0,10,18
2016-04-24,Andong,14.3,0,12,18
2016-04-24,Uiseong,12.8,0,11,18
2016-04-25,Sinan,14.3,0,12,18
2016-04-25,Goheung,15,0,12,18
2016-04-25,Gochang,15.9,0,11,18
2016-04-25,Andong,16.4,0,12,18
2016-04-25,Uiseong,14.9,0,12,18
2016-04-26,Sinan,13.5,4.9,7,18
2016-04-26,Goheung,14.5,9.5,6,18
2016-04-26,Gochang,17.4,4,7,18
2016-04-26,Andong,18.1,0,11,18
2016-04-26,Uiseong,17.1,0,10,18
2016-04-27,Sinan,11.7,54.1,0,18
2016-04-27,Goheung,12.4,60.2,0,18
2016-04-27,Gochang,13.2,50,0,18
2016-04-27,Andong,10.5,21.9,1,18
2016-04-27,Uiseong,10.8,28.5,0,18
2016-04-28,Sinan,11.3,5.5,4,18
2016-04-28,Goheung,13.9,3.7,1,18
2016-04-28,Gochang,13.5,5,4,18
2016-04-28,Andong,13.6,1.7,9,18
2016-04-28,Uiseong,13.5,2.5,7,18
2016-04-29,Sinan,12.4,0,12,18
2016-04-29,Goheung,13.6,0,12,18
2016-04-29,Gochang,13.9,0,11,18
2016-04-29,Andong,15.4,0,11,18
2016-04-29,Uiseong,14.6,0,11,18
2016-04-30,Sinan,12.9,0,11,18
2016-04-30,Goheung,14.3,0,12,18
2016-04-30,Gochang,16.8,0,11,18
2016-04-30,Andong,17.1,0,12,18
2016-04-30,Uiseong,15.6,0,10,18
2016-05-01,Sinan,14.2,0,11,19
2016-05-01,Goheung,15.5,0,12,19
2016-05-01,Gochang,20.4,0,12,19
2016-05-01,Andong,19.5,0,11,19
2016-05-01,Uiseong,17.6,0,11,19
2016-05-02,Sinan,15.7,30.1,1,19
2016-05-02,Goheung,17.7,3.3,2,19
2016-05-02,Gochang,19.8,12,4,19
2016-05-02,Andong,19.9,0,11,19
2016-05-02,Uiseong,19,0.5,10,19
2016-05-03,Sinan,13.5,18.4,7,19
2016-05-03,Goheung,15.9,50.1,1,19
2016-05-03,Gochang,15.6,22,0,19
2016-05-03,Andong,15.7,8.5,3,19
2016-05-03,Uiseong,17.2,8,1,19
2016-05-04,Sinan,16.9,0,12,19
2016-05-04,Goheung,17.6,0,12,19
2016-05-04,Gochang,14.8,0,12,19
2016-05-04,Andong,17.4,0,13,19
2016-05-04,Uiseong,18.7,0,13,19
2016-05-05,Sinan,14.7,0.8,3,19
2016-05-05,Goheung,16.5,0.4,6,19
2016-05-05,Gochang,18.6,0.5,9,19
2016-05-05,Andong,19.7,0,12,19
2016-05-05,Uiseong,18.8,0,12,19
2016-05-06,Sinan,13.3,0,1,19
2016-05-06,Goheung,18.2,4.8,1,19
2016-05-06,Gochang,19.4,0.1,7,19
2016-05-06,Andong,19.9,0,5,19
2016-05-06,Uiseong,20.8,0,5,19
2016-05-07,Sinan,12.2,0,9,19
2016-05-07,Goheung,17.1,0,9,19
2016-05-07,Gochang,15.5,0,8,19
2016-05-07,Andong,17.9,0,12,19
2016-05-07,Uiseong,17.9,0,11,19
2016-05-08,Sinan,13.9,0,5,20
2016-05-08,Goheung,16.4,0,4,20
2016-05-08,Gochang,17.3,0,8,20
2016-05-08,Andong,18.2,0,11,20
2016-05-08,Uiseong,17.1,0,10,20
2016-05-09,Sinan,14.1,0,2,20
2016-05-09,Goheung,16.3,1.3,0,20
2016-05-09,Gochang,17.2,0.1,0,20
2016-05-09,Andong,18.9,0,4,20
2016-05-09,Uiseong,18.1,0,3,20
2016-05-10,Sinan,10.8,17.6,0,20
2016-05-10,Goheung,14.7,33.2,0,20
2016-05-10,Gochang,13.9,25,0,20
2016-05-10,Andong,14,15.7,3,20
2016-05-10,Uiseong,13.9,16.5,0,20
2016-05-11,Sinan,13,0,11,20
2016-05-11,Goheung,0,0.2,5,20
2016-05-11,Gochang,16.2,0,10,20
2016-05-11,Andong,16.5,4.5,11,20
2016-05-11,Uiseong,16.1,6.5,9,20
2016-05-12,Sinan,14.2,0,8,20
2016-05-12,Goheung,16.2,0,11,20
2016-05-12,Gochang,18.7,0,12,20
2016-05-12,Andong,18.6,0,10,20
2016-05-12,Uiseong,17.2,0,9,20
2016-05-13,Sinan,12.4,0,7,20
2016-05-13,Goheung,16.7,0,6,20
2016-05-13,Gochang,16.3,0.1,6,20
2016-05-13,Andong,16.9,0,6,20
2016-05-13,Uiseong,15.5,0,5,20
2016-05-14,Sinan,14.9,0,10,20
2016-05-14,Goheung,16.5,0,11,20
2016-05-14,Gochang,19.2,0,12,20
2016-05-14,Andong,16.2,0,13,20
2016-05-14,Uiseong,16.2,0,12,20
2016-05-15,Sinan,13.6,10.7,0,21
2016-05-15,Goheung,18,4.7,0,21
2016-05-15,Gochang,18.7,16.5,5,21
2016-05-15,Andong,18.9,1.2,10,21
2016-05-15,Uiseong,19.2,2,9,21
2016-05-16,Sinan,0,3.2,0,21
2016-05-16,Goheung,0,5.3,0,21
2016-05-16,Gochang,0,8,0,21
2016-05-16,Andong,0,9,0,21
2016-05-16,Uiseong,0,15,0,21
2016-05-17,Sinan,17.3,0,12,21
2016-05-17,Goheung,16.9,0,12,21
2016-05-17,Gochang,17.5,0,12,21
2016-05-17,Andong,17.6,0,13,21
2016-05-17,Uiseong,16.4,0,13,21
2016-05-18,Sinan,17.8,0,12,21
2016-05-18,Goheung,19.2,0,12,21
2016-05-18,Gochang,20.3,0,12,21
2016-05-18,Andong,21.1,0,13,21
2016-05-18,Uiseong,19.5,0,13,21
2016-05-19,Sinan,17.7,0,7,21
2016-05-19,Goheung,18.3,0,12,21
2016-05-19,Gochang,20,0,9,21
2016-05-19,Andong,21.3,0,13,21
2016-05-19,Uiseong,19.1,0,13,21
2016-05-20,Sinan,18.2,0,11,21
2016-05-20,Goheung,19.2,0,12,21
2016-05-20,Gochang,20.5,0,12,21
2016-05-20,Andong,19.6,0,12,21
2016-05-20,Uiseong,18.3,0,12,21
2016-05-21,Sinan,19.9,0,11,21
2016-05-21,Goheung,19.4,0,10,21
2016-05-21,Gochang,22,0,11,21
2016-05-21,Andong,19,0,13,21
2016-05-21,Uiseong,17.7,0,13,21
2016-05-22,Sinan,19.1,0,2,22
2016-05-22,Goheung,19.3,0,11,22
2016-05-22,Gochang,21.6,0,11,22
2016-05-22,Andong,19,0,13,22
2016-05-22,Uiseong,17.6,0,13,22
2016-05-23,Sinan,18.3,0,4,22
2016-05-23,Goheung,19.7,0,11,22
2016-05-23,Gochang,22.7,0,11,22
2016-05-23,Andong,20.7,0,13,22
2016-05-23,Uiseong,19.1,0,12,22
2016-05-24,Sinan,15.8,20.5,3,22
2016-05-24,Goheung,18.6,22.1,1,22
2016-05-24,Gochang,17.9,30,2,22
2016-05-24,Andong,18.6,12.5,4,22
2016-05-24,Uiseong,18.4,14.5,1,22
2016-05-25,Sinan,15.6,0,10,22
2016-05-25,Goheung,19.5,0,12,22
2016-05-25,Gochang,18.9,0,11,22
2016-05-25,Andong,18.8,0,11,22
2016-05-25,Uiseong,19,0,11,22
2016-05-26,Sinan,16.6,0,5,22
2016-05-26,Goheung,21.2,0,8,22
2016-05-26,Gochang,20.7,0,6,22
2016-05-26,Andong,20.2,0,10,22
2016-05-26,Uiseong,19.8,0,8,22
2016-05-27,Sinan,17.7,1.8,4,22
2016-05-27,Goheung,21,0.5,4,22
2016-05-27,Gochang,21.6,0,5,22
2016-05-27,Andong,22.5,0,10,22
2016-05-27,Uiseong,22.2,0,9,22
2016-05-28,Sinan,16.8,3.6,3,22
2016-05-28,Goheung,19,1.1,3,22
2016-05-28,Gochang,20.3,0,6,22
2016-05-28,Andong,21.8,0,11,22
2016-05-28,Uiseong,20.8,0,9,22
2016-05-29,Sinan,16.6,0,3,23
2016-05-29,Goheung,19.4,1.2,4,23
2016-05-29,Gochang,19.3,1.5,6,23
2016-05-29,Andong,20.3,0,8,23
2016-05-29,Uiseong,19.5,0,7,23
2016-05-30,Sinan,18,0,12,23
2016-05-30,Goheung,21.9,0,12,23
2016-05-30,Gochang,20.2,0,12,23
2016-05-30,Andong,22.3,0,13,23
2016-05-30,Uiseong,21.1,0,13,23
2016-05-31,Sinan,18,0,5,23
2016-05-31,Goheung,21.6,0,9,23
2016-05-31,Gochang,20.2,0,8,23
2016-05-31,Andong,22.7,0,13,23
2016-05-31,Uiseong,21.7,0,12,23
2016-06-01,Sinan,18.2,0,9,23
2016-06-01,Goheung,21,0,10,23
2016-06-01,Gochang,21.6,0,6,23
2016-06-01,Andong,20.9,0,11,23
2016-06-01,Uiseong,19.8,0,10,23
2016-06-02,Sinan,17,0,10,23
2016-06-02,Goheung,18.6,0,12,23
2016-06-02,Gochang,20.8,0,9,23
2016-06-02,Andong,20.1,0,13,23
2016-06-02,Uiseong,19,0,13,23
2016-06-03,Sinan,19.3,0,7,23
2016-06-03,Goheung,19.5,0,8,23
2016-06-03,Gochang,21.4,0,7,23
2016-06-03,Andong,22.3,0,12,23
2016-06-03,Uiseong,21.2,0,12,23
2016-06-04,Sinan,15.9,13.5,0,23
2016-06-04,Goheung,17.8,16.2,0,23
2016-06-04,Gochang,18.5,14.5,0,23
2016-06-04,Andong,20.7,0,2,23
2016-06-04,Uiseong,19.7,0,0,23
2016-06-05,Sinan,18.3,0,9,24
2016-06-05,Goheung,20.3,0,2,24
2016-06-05,Gochang,20.6,0,8,24
2016-06-05,Andong,21.9,0,13,24
2016-06-05,Uiseong,20.9,0,13,24
2016-06-06,Sinan,18.5,0,0,24
2016-06-06,Goheung,19.6,0.6,0,24
2016-06-06,Gochang,20.1,0.4,0,24
2016-06-06,Andong,19,0.3,2,24
2016-06-06,Uiseong,18.5,0.1,0,24
2016-06-07,Sinan,18.9,0,3,24
2016-06-07,Goheung,20.7,0.9,4,24
2016-06-07,Gochang,21.1,0.5,3,24
2016-06-07,Andong,22.6,0,7,24
2016-06-07,Uiseong,22.2,0,6,24
2016-06-08,Sinan,18.5,0,6,24
2016-06-08,Goheung,20.7,0,1,24
2016-06-08,Gochang,21.4,0,4,24
2016-06-08,Andong,21.5,3.2,2,24
2016-06-08,Uiseong,20.4,3.5,0,24
2016-06-09,Sinan,19,0,10,24
2016-06-09,Goheung,21.8,0,6,24
2016-06-09,Gochang,21.9,0,8,24
2016-06-09,Andong,22.4,0,10,24
2016-06-09,Uiseong,22.4,0,8,24
2016-06-10,Sinan,19.1,0,10,24
2016-06-10,Goheung,21.4,0,7,24
2016-06-10,Gochang,22.7,0,8,24
2016-06-10,Andong,25.1,0,13,24
2016-06-10,Uiseong,23.5,0,8,24
2016-06-11,Sinan,18.7,0,0,24
2016-06-11,Goheung,21.8,0,0,24
2016-06-11,Gochang,24.7,0,2,24
2016-06-11,Andong,24.5,1.8,10,24
2016-06-11,Uiseong,23.6,7,8,24
2016-06-12,Sinan,19.8,0,0,25
2016-06-12,Goheung,22.6,2.4,0,25
2016-06-12,Gochang,23.8,0.1,0,25
2016-06-12,Andong,23.5,0,1,25
2016-06-12,Uiseong,23.2,0,0,25
2016-06-13,Sinan,19.4,0,9,25
2016-06-13,Goheung,22.8,0,6,25
2016-06-13,Gochang,22.1,1,9,25
2016-06-13,Andong,23.8,0.6,10,25
2016-06-13,Uiseong,24.3,0,8,25
2016-06-14,Sinan,19.4,0,9,25
2016-06-14,Goheung,22.2,0,6,25
2016-06-14,Gochang,22,0,6,25
2016-06-14,Andong,23.1,0,6,25
2016-06-14,Uiseong,23.3,0,5,25
2016-06-15,Sinan,18.5,0.9,0,25
2016-06-15,Goheung,21.6,0,1,25
2016-06-15,Gochang,22.3,5.5,0,25
2016-06-15,Andong,21.9,13.8,2,25
2016-06-15,Uiseong,22.2,2,0,25
2016-06-16,Sinan,19.1,0,5,25
2016-06-16,Goheung,22.3,0,2,25
2016-06-16,Gochang,21,0,2,25
2016-06-16,Andong,23,0,11,25
2016-06-16,Uiseong,23.4,0.5,9,25
2016-06-17,Sinan,19.2,0,10,25
2016-06-17,Goheung,21.9,0,12,25
2016-06-17,Gochang,23.1,0,12,25
2016-06-17,Andong,23.8,0,13,25
2016-06-17,Uiseong,22.7,0,13,25
2016-06-18,Sinan,19.5,0.4,5,25
2016-06-18,Goheung,21.2,2.3,8,25
2016-06-18,Gochang,24,0.1,9,25
2016-06-18,Andong,25.6,0,13,25
2016-06-18,Uiseong,25.3,0,13,25
2016-06-19,Sinan,20.2,0,2,26
2016-06-19,Goheung,24.2,0.6,7,26
2016-06-19,Gochang,24.6,0.1,9,26
2016-06-19,Andong,26,0,13,26
2016-06-19,Uiseong,25.3,0,11,26
2016-06-20,Sinan,19.7,34.4,0,26
2016-06-20,Goheung,22.5,14.3,0,26
2016-06-20,Gochang,22.2,4.5,0,26
2016-06-20,Andong,25.2,0.5,9,26
2016-06-20,Uiseong,24.4,0,7,26
2016-06-21,Sinan,19.9,0,4,26
2016-06-21,Goheung,23.2,0,4,26
2016-06-21,Gochang,25,0,7,26
2016-06-21,Andong,24.7,0,9,26
2016-06-21,Uiseong,23.6,1.5,5,26
2016-06-22,Sinan,19.2,20.5,0,26
2016-06-22,Goheung,21.3,19.4,0,26
2016-06-22,Gochang,23.6,0.5,1,26
2016-06-22,Andong,23.9,0.1,7,26
2016-06-22,Uiseong,23.6,0,1,26
2016-06-23,Sinan,20.6,0,4,26
2016-06-23,Goheung,22.9,0,4,26
2016-06-23,Gochang,25,0,5,26
2016-06-23,Andong,26.1,0,12,26
2016-06-23,Uiseong,26.7,0,11,26
2016-06-24,Sinan,20.3,71.3,2,26
2016-06-24,Goheung,22.8,49.3,0,26
2016-06-24,Gochang,22.2,42.5,1,26
2016-06-24,Andong,22.3,23.1,4,26
2016-06-24,Uiseong,22.3,20,2,26
2016-06-25,Sinan,22.1,0,10,26
2016-06-25,Goheung,22.5,0,7,26
2016-06-25,Gochang,23.2,0,10,26
2016-06-25,Andong,23,0,10,26
2016-06-25,Uiseong,22.1,0.2,9,26
2016-06-26,Sinan,23.1,0,12,27
2016-06-26,Goheung,23.4,0,12,27
2016-06-26,Gochang,23.3,0,11,27
2016-06-26,Andong,23.4,0,13,27
2016-06-26,Uiseong,22.3,0,13,27
2016-06-27,Sinan,17.8,0,0,27
2016-06-27,Goheung,19.6,1,0,27
2016-06-27,Gochang,21.8,1,1,27
2016-06-27,Andong,23.7,0,7,27
2016-06-27,Uiseong,22.6,0,4,27
2016-06-28,Sinan,18.7,0.9,3,27
2016-06-28,Goheung,20.6,1.3,1,27
2016-06-28,Gochang,22.8,0,4,27
2016-06-28,Andong,23.8,0,5,27
2016-06-28,Uiseong,22.8,0,6,27
2016-06-29,Sinan,18.5,1.7,0,27
2016-06-29,Goheung,20.9,9.2,0,27
2016-06-29,Gochang,23.7,0.2,1,27
2016-06-29,Andong,23.7,0,5,27
2016-06-29,Uiseong,23.5,0,4,27
2016-06-30,Sinan,19.9,0,1,27
2016-06-30,Goheung,23.1,0,3,27
2016-06-30,Gochang,25.2,0.1,2,27
2016-06-30,Andong,25.1,0,10,27
2016-06-30,Uiseong,24.8,8,6,27
2016-07-01,Sinan,20.9,19.7,0,27
2016-07-01,Goheung,23.7,26.3,0,27
2016-07-01,Gochang,25.2,38,0,27
2016-07-01,Andong,24.4,25.9,5,27
2016-07-01,Uiseong,24.4,49.5,2,27
2016-07-02,Sinan,20.6,41.9,1,27
2016-07-02,Goheung,23.3,39.1,0,27
2016-07-02,Gochang,23.4,41,0,27
2016-07-02,Andong,24.9,70.6,5,27
2016-07-02,Uiseong,25.3,29.5,1,27
2016-07-03,Sinan,18.9,55.6,0,28
2016-07-03,Goheung,21.2,56.4,0,28
2016-07-03,Gochang,22.3,25,0,28
2016-07-03,Andong,22.8,7.6,1,28
2016-07-03,Uiseong,23,9.5,0,28
2016-07-04,Sinan,20.9,1.4,0,28
2016-07-04,Goheung,24.8,1.2,1,28
2016-07-04,Gochang,26.2,36.5,0,28
2016-07-04,Andong,20.3,78.6,2,28
2016-07-04,Uiseong,21.1,57,0,28
2016-07-05,Sinan,20.6,0,0,28
2016-07-05,Goheung,26.3,0,8,28
2016-07-05,Gochang,27.4,2,4,28
2016-07-05,Andong,26.3,29.2,7,28
2016-07-05,Uiseong,27,1,7,28
2016-07-06,Sinan,20.7,0,0,28
2016-07-06,Goheung,26.7,1.9,9,28
2016-07-06,Gochang,25.7,29,0,28
2016-07-06,Andong,24.5,29.4,2,28
2016-07-06,Uiseong,24.8,36.5,1,28
2016-07-07,Sinan,22.2,0,1,28
2016-07-07,Goheung,25.6,0,9,28
2016-07-07,Gochang,26,0.2,3,28
2016-07-07,Andong,25.2,11.5,9,28
2016-07-07,Uiseong,24.9,2,6,28
2016-07-08,Sinan,22.8,0,10,28
2016-07-08,Goheung,25.4,0,9,28
2016-07-08,Gochang,26,4.5,7,28
2016-07-08,Andong,26.3,0,12,28
2016-07-08,Uiseong,25.9,0,12,28
2016-07-09,Sinan,23.1,0,12,28
2016-07-09,Goheung,25.1,0,7,28
2016-07-09,Gochang,26.6,0,8,28
2016-07-09,Andong,27.6,0,12,28
2016-07-09,Uiseong,27,0,11,28
2016-07-10,Sinan,22.4,0,3,29
2016-07-10,Goheung,24.5,0,0,29
2016-07-10,Gochang,25.5,0,4,29
2016-07-10,Andong,26.9,0,11,29
2016-07-10,Uiseong,26,0,8,29
2016-07-11,Sinan,22.2,0,2,29
2016-07-11,Goheung,24.7,0.1,1,29
2016-07-11,Gochang,25.3,5,1,29
2016-07-11,Andong,26.6,0.5,6,29
2016-07-11,Uiseong,26.7,0.4,3,29
2016-07-12,Sinan,20.4,22.2,2,29
2016-07-12,Goheung,23.3,41.4,0,29
2016-07-12,Gochang,24.5,5,3,29
2016-07-12,Andong,26.3,0.7,6,29
2016-07-12,Uiseong,26.9,0,3,29
2016-07-13,Sinan,22.5,0,4,29
2016-07-13,Goheung,25.2,0.1,4,29
2016-07-13,Gochang,25.5,0,3,29
2016-07-13,Andong,26.3,0,7,29
2016-07-13,Uiseong,26.4,0,6,29
2016-07-14,Sinan,23.4,0,10,29
2016-07-14,Goheung,25.4,0,12,29
2016-07-14,Gochang,24.9,0,9,29
2016-07-14,Andong,23.9,0,5,29
2016-07-14,Uiseong,23.5,0,4,29
2016-07-15,Sinan,21.1,1,5,29
2016-07-15,Goheung,23.9,0,8,29
2016-07-15,Gochang,25.9,1.5,3,29
2016-07-15,Andong,23.7,0,8,29
2016-07-15,Uiseong,24.2,0,8,29
2016-07-16,Sinan,22.5,24.9,4,29
2016-07-16,Goheung,23.1,6.8,1,29
2016-07-16,Gochang,23.9,11,0,29
2016-07-16,Andong,20.5,15.4,3,29
